target,cmpd_YM,cmpd_QJ,cmpd_FA,cmpd_HV,cmpd_TN,cmpd_VQ,cmpd_FI,cmpd_AN,cmpd_WB,cmpd_ZZ,cmpd_QO,cmpd_CL,cmpd_OY,cmpd_QZ,cmpd_LA,cmpd_IV,cmpd_RH,cmpd_TV,cmpd_GZ,cmpd_OZ,cmpd_XY,cmpd_EY,cmpd_FC,cmpd_PQ,cmpd_CB,cmpd_SH,cmpd_OG,cmpd_DF,cmpd_KV,cmpd_DC,cmpd_OC,cmpd_WX
MAPK10,0.3806853081707557,0.31722608653885975,0.5605121450344218,0.09343588399935282,0.6394512919598339,0.46197601340838784,0.2778647026826069,0.6975930658505366,0.5487451878051067,1.061646294582998,0.5490391019816637,0.48652489806076216,0.6875176131080591,0.21273334392721838,0.5273090028459343,0.713239116687634,0.7301952862475457,0.7516580944896267,0.5504722830538279,0.14466402301402187,0.23715268343394408,0.2767258911478216,0.32524231496964184,0.3066450498227497,0.8413087596206443,0.32864879447493156,0.4935817625543805,0.6685591998114107,0.6478874341552802,0.7305643097834045,0.27244636678581824,0.4059932588872129
MAPK11,0.3670757252923702,0.27581117804566546,0.6618428090859029,0.5230417053156046,0.4390871654876771,0.39253530893494165,0.20430263536683785,0.6045253194345706,0.6142195987475034,0.23899351739291502,0.563101710651337,0.5471013485618516,0.3329099485786834,0.6020452606272804,0.5320118876007714,0.5887544458125415,0.5210418173723079,0.6692314955972805,0.45360120465792014,0.5356283881087703,0.584160336076176,0.29248881451691167,0.3771737381703533,0.3398301095975944,0.4548709729357111,0.2264370714194518,0.8361519687904208,0.3015608738005477,0.3855463898664115,0.31830238909618047,0.4438810345458124,0.600260459988933
MAPK12,0.63136676106712,0.4732246094738032,0.44474609817177896,0.6528248377095628,0.46102721664640334,0.702738753005613,0.2254817801695439,0.6167561793195319,0.3777607578786011,-0.10395328963395933,0.5246543945102684,0.44031467312363975,0.4960389368031274,0.7323355028505035,0.623325431484414,0.4037250195444422,0.1301032070717481,0.43970767551721013,0.58800557825137,0.37819617012188256,0.5780094751435056,0.6394214857361294,0.33275220960286034,0.9695210141667612,0.4219102546975553,0.5926779886706136,0.5429514421714903,0.34733142628425506,0.7103812983359461,0.4668377228335606,0.6956623088510432,0.09705068712052972
MAPK13,0.3832511171826291,0.4062410834521709,0.19121583787961172,0.8323415585567653,0.34663585546984066,0.35497017246022455,0.49312193272185095,0.538104279789538,0.7334748216170877,0.46546123349863583,0.6376768869075904,0.2968200541027326,0.2760479038265361,0.25252214075433166,0.3441864062329335,0.4697846306107849,0.5554270786460539,0.5447924106517849,0.2662373406639774,0.48949975799738726,0.36225772822820235,0.554255791293896,0.6165269587866435,0.2501729203592229,0.6848060353633114,0.264147904230431,0.8257939335727124,0.8757204594653443,0.7737979083338077,0.4801652978161431,0.2973235220020617,0.6931176764838589
MAPK14,0.48487166736801557,0.6195246343420435,0.4624085916573785,0.22804070361000506,0.45442045997327013,0.5013961134738469,0.13075792170459144,0.4739112628847276,0.45676299344725835,0.4850138177727939,-0.07939279158005308,0.2576934719017415,0.4699127356842422,0.7590745712916549,0.6355944070674306,0.9461763277529811,0.5531169273178209,0.20013043910807282,0.60816218088768,0.8654014258305436,0.6250382075474958,0.39552999836134806,0.720341045576008,0.6683571905638808,0.7917375065586083,0.25406470248889773,0.8073427338966327,0.4437719510731365,0.2355088355423311,0.26627635502181624,0.1346788382340992,0.5202318971803003
MAPK15,0.40279301723020866,0.695419888866192,0.828529173021229,0.4175277524068481,0.5446556590834314,0.4113069644923778,0.6530150957522367,1.0824513850655288,0.32010257899100647,0.7255712418738435,0.3576462203709826,0.4314950339469658,0.2685937310186082,0.8830465058113488,0.2874592049214333,0.4799679500110234,0.38995220481401094,0.6688839526200785,-0.03852964453884622,0.7395177205140153,0.560969440339078,0.22472590638508688,0.43821962601851944,0.5374403393345247,0.27183332036323926,0.6686180738290511,0.6530868259389745,0.3775338506372858,0.5931277230019234,0.6068608094014392,0.6451708893857621,0.5058456578124426
MAPK3,0.681520252899956,0.3575547637769868,0.6045186288417392,0.3701080537226429,0.311010376927368,0.3290452175187035,0.7033902736036683,0.51580217424735,0.4609712554238636,0.6015919120600391,0.7669626033999875,0.3096959329665972,0.7120207899250164,0.4223065310107331,0.47777897651556234,0.3685877672746848,0.5557567191337934,0.6340973819415584,0.4014835660961116,0.06696457700311953,0.44328858504575663,0.4932724968106436,0.7432803284430521,0.3064904882442793,0.2651256468270286,0.24314701640686504,0.5613000109428011,0.2315675073817201,0.4069835425214447,0.7792876685294777,0.3439299371082975,0.3275512010886358
MAPK6,0.5343385005375448,0.5932437675322934,0.268068631551609,0.2672455864068054,0.3801153470505242,0.6190451010930871,0.27600259358742574,0.5470195701140941,0.8248113187064752,0.8146413892992718,0.581635922567268,0.6570251639900039,0.21310648599026477,0.9560356218057218,0.5342029285191233,0.3973394253220518,0.5297488488384239,0.6114407433933937,0.03376022022672687,0.43190514168573496,0.6306174529190843,0.9913953473983892,0.35045934700782844,0.3432126399891296,0.5380336329977075,0.7034020737044538,0.39156392182750466,0.9178118729112019,0.45115877502388607,0.4847580663684578,0.8435448762954507,0.6534137226037403
MAPK7,0.36697616062333355,0.12298590810385379,0.6741120283938372,0.5964247291179559,0.32447198745510275,0.7846686059176113,0.34187468917200936,0.6563696431261454,0.8586404333115492,0.2937614115705679,0.5280560889931923,0.32349588372083493,0.3577804008804383,0.5653318836920964,0.6374890351516713,0.16596100930897778,0.8672445816009772,0.045641322136408036,0.19377875614480355,0.29352939834499137,0.6869316113361801,0.455642353089579,0.6419122054804323,0.26388288891738954,0.2955424044802345,0.5567155862663002,0.670588303016811,0.8640031898074179,0.5141724155365066,0.8799470313894875,0.7425629824265664,0.42354492626417717
MAPK8,0.4451289482957795,0.6325786766888652,0.6851813153372642,0.5105133287627504,0.5729253877963442,0.2980082860868647,0.6685249516297587,0.4992397411391485,0.22276771407219137,0.5075494534004391,0.7045784819699427,0.5254746731337476,0.42215371161608795,0.3926816375703346,0.836502801655097,0.29803472583935403,0.4594547889214797,0.26741575230631665,0.2520693533779841,0.443911883625958,0.6000021775110389,0.45481252034346925,0.3517878296740693,0.5429202529869434,0.5549053098291575,0.48330730132021427,1.0342030735890386,0.7514189548016641,0.464429250808802,0.48069455859344484,0.741992443180502,0.6901216005746977
MAPK9,0.6998614748466601,0.19611357888283593,0.49998320561187887,0.49735054936241596,0.2984135151614694,0.7033601148413926,0.4483358601196845,0.21683647569894215,0.4633842302324953,0.31436477894407955,0.6386247479072895,0.526936059524747,0.3118169607600484,0.5924022283418708,0.4713255126039824,0.48885522155273,0.640547706004116,0.5596614818409729,0.34672798538684724,0.7930846731754543,0.5804697384801946,0.5240271359021713,0.5687798313873925,0.3211633236696735,0.2570453353837413,0.5143212048403167,0.811543160924836,0.5521613717647725,0.5982066004012456,0.5922316269626453,0.2774147510908098,0.49608639167841245
MAPKAPK2,0.26765655821701717,0.3259855651560276,0.7425460250943161,0.4740840510583248,0.4993983075536673,0.8077112894777412,0.5678032498910878,0.28346742777177314,0.40980882932189605,0.5543023488728639,0.5338790565873253,0.6066649418876365,0.4566135797890465,0.16005024520002298,0.07995185228045248,0.46337990427913245,0.49503630526890813,0.4782664428035359,0.47239487556723797,0.5832414745781973,0.6545356216414804,0.38369857014398906,0.8501778240798306,0.09226640297616173,1.026862563936826,0.5723762873964053,0.4634437923537678,0.5284205577941731,0.6326694773256288,0.33950004708482384,0.6365920859493613,0.5711808791857289
MAPKAPK3,0.5234009041633098,0.4494718095114667,0.7310545655353631,0.5648878558933076,0.5258219211932169,0.4121591549943208,0.37809976753375607,0.41581456953078433,0.1653785843409818,-0.025277887922776077,0.43270444503798927,0.3783897273057106,0.15394212650116929,0.7406277739885955,0.46537296771908637,0.5947571231172857,0.6564359115963803,-0.02503240249765848,0.43040125910491916,0.40405884960206945,0.6028628495840392,0.6147134510213296,0.5595120383490457,-0.03434543394909828,0.3471632151303396,0.5471046743704241,0.1913230839773613,0.5308195079320753,0.5853097422107845,0.4170941361407611,0.7109018603238442,0.08596638574565946
MAPKAPK5,0.27239890145111834,0.6022853943982808,0.332555804568031,0.614690394805119,0.3840922202512696,0.5572903314306723,0.5324843734358379,0.29197322677421644,0.9067227296913627,0.7649371912796403,0.6176547894296581,0.25727515760299857,0.3367804651080969,0.7229936827685078,0.5154470951380271,0.194438765480194,0.294336314716236,0.6507508968208549,0.5921411678728532,0.1671003708589343,0.7734495134848747,0.20432863064021523,0.7194858460997751,0.47072126298445127,0.45082359475186895,0.47422279466918826,0.2969580193074426,0.5940033322057134,0.4964150609836231,0.8642887933856223,0.30164521159373703,0.45907176852022685
MAPT,0.44071346556498536,0.25189176666989654,0.6221184659992374,0.3542257157539134,0.22804419786030877,0.7043330359780587,0.6458241293244065,0.6588094531457394,0.5257863139856238,0.5032756413100556,0.9299634746039708,0.8302407905092077,0.5158839856775268,0.5479187925341142,0.2704363540409245,0.66212774686546,0.36426445694645904,0.6837652322813386,1.0209917940534736,0.36121063705254275,0.3193288931741497,0.3942023040434011,0.46171240596043683,0.3848396606645411,0.3648789337754722,0.41712397082387476,0.5590545452908786,0.8573318015800846,0.6040132104966475,0.32163107892670917,0.7501310895202777,0.5624303299321824
MARK1,0.5900304394644882,0.305590603994364,0.7163232475148502,0.5962825808096667,0.44734923196447773,0.6231858419022379,0.46343118897805263,0.853019819433376,0.5380711025559666,0.39975721756669547,0.4189351344799693,0.5922451867659836,0.6147349337956538,0.573825880425089,0.2120950017258521,0.4164440044966988,0.3218079859692522,0.6533878574120983,0.3268181757935217,0.22371453039025885,0.5185971936729191,-0.057913419172284875,0.763862396496402,0.5020695989367414,0.5210735604133298,0.5350979315139133,0.6992418852918664,0.7574873247201431,0.3994966078789415,0.18953571507665934,0.5329140145224116,0.6626643492811742
MARK2,0.424043716155758,0.48378737142132305,0.7881419918470625,-0.07455454187291677,0.3496572943138078,0.32441446806524593,0.5651983365570474,0.6573904487505695,0.5743155321806716,0.7627560631658041,0.8466563448898456,0.2943636340240826,0.7079192279077671,0.4931283376310488,0.5873035024758378,0.7053819045097847,0.4658500063414224,0.3627108063062862,0.49380483131950703,0.5329306136830835,0.4982872259259619,0.618175047527119,0.7026369541189746,0.6753661444785722,0.6788900231029038,0.7297628510743103,0.7015013208310886,0.20593871699614985,0.6434260515762606,0.8401009984434499,0.453602918313817,0.4611441108254518
MARK3,0.8824035224791242,0.3455795208574606,0.5600497564894912,0.5392549533110146,0.5731501927046997,0.20568584250439598,0.29440246364214445,0.5961602382498088,0.36950631335960304,0.21068051417006134,0.6817316594805485,0.34336698450433617,0.3544896135574259,0.5967131027371851,0.18311716110592152,0.35330437870427556,0.555992642048036,0.596677867521816,0.6090804088452217,0.4961942248843483,0.15160378816197212,0.3977208785288115,0.3085368881898116,0.4400735754198253,0.85044281464731,0.15510564598131205,0.2589737001379997,0.44812357943243175,0.4602145937379035,0.37608150907475635,0.7256997756748337,0.7714361092762811
MARK4,0.4987533779771262,0.5511115913484523,0.49072240248297455,0.3581293541094825,0.14873912991370858,0.47961188157344997,0.6450358802792189,0.10187689518965681,0.6766194101148624,0.7270214799741036,0.3126674569895941,0.49860398743182555,0.29921542049756095,0.24371771320072644,0.18766349033191682,0.6066611999264636,0.6462581051434925,0.6622176164829212,0.2790117271063676,0.21033963815037765,0.7559989537732006,0.4363269693683919,0.47939767826365376,0.08625916451027338,0.09966016010428164,1.0868966430530522,0.593738733641919,0.493360556351957,0.4294338032638453,0.6287597227997436,0.5109805427960131,0.5174610658004414
MAST1,0.49398890317935146,0.3420039529893142,0.5331204800153402,0.6815750728183761,0.380363949112512,0.1248513892536483,0.820550621485012,0.4210202829430043,0.42697063800008583,0.5553868699517461,0.4850330360289521,0.25311468939622617,0.41081001148182167,0.21517665632705002,0.6795706174646661,0.3243030483556665,0.6615287457193127,0.7336562989934847,0.23838326379177494,0.3578109588374362,0.4871960213573606,0.33036392178925106,0.27158902018524084,0.24750931549662752,0.6423664106262468,0.6720425505722013,0.5916633384748332,0.5944174099171428,0.48830224758596774,0.3038661216146822,0.3297465811463437,0.3202315808212436
MAST2,0.6997414547153087,0.6576079187034101,0.4860264341441787,0.09230248002941788,0.22394057266046746,0.40710477264774825,0.5923655141529918,0.7044545637013975,0.2738012566247836,0.6466825218421095,0.43923398757261783,0.4320217832091083,0.40221710873481126,0.8380450374972594,0.3723802991841554,0.3290960310679603,0.6648034455169675,0.7596456875624626,0.42784065763822754,-0.04693677426697862,0.5064941800962306,0.5136238470176856,0.652099929324432,0.6987136029309798,0.7852263642159454,0.4635126752076996,0.47815077064058326,0.6396920393166506,0.39230944384615346,0.4395889932504521,0.8019460617655648,0.6503766232301803
MAST3,0.3408251398412705,0.43577420230935654,0.29828657525915925,0.7655640223226147,0.48516154877497963,0.7855625799338007,0.1150785604454923,0.7245261835794214,0.6216811156359032,0.6416412701331238,0.8536754653015644,0.8377314858434937,0.19880626153458225,0.18456910009377353,0.33435040321463516,0.6773641955749572,0.327759102540576,0.7997309023560144,0.49803395742451295,0.39466117803393097,0.5085788534416329,0.6545501760839199,0.3151384296206011,0.4588000089544593,0.5063548481758943,0.71874294084922,0.57235731193659,0.5961196593948633,0.5109031954863562,0.2841190392020578,0.1638625020327869,0.4867477545661247
MAST4,0.28935858957492966,0.54174434750566,0.5247580262055217,0.2531729504867287,0.6639537098009066,0.3222544739834477,0.748312580190572,0.6435407641357159,0.6107380124994637,0.5230782945528794,0.5786271787992621,0.4487421315394591,0.07845367404188452,1.0003652096239728,0.7540649035355453,0.14857192226577232,0.3738507981332398,0.34567909687566323,0.48193044368080584,0.5074701885924563,0.4980372565171383,0.5273839080153406,0.4466855599234139,0.6662646724877577,0.5735284659037386,0.6349953720922562,0.2780857386004406,0.4400245789850309,0.2871879226245763,0.17299034236795874,0.32174203852949923,0.4672509783130192
MASTL,0.5712729268261415,0.30843154380011134,0.4714595255847264,0.24060083463138604,0.38061072723838,0.6138084361828461,0.7840099382187898,0.4696330284365928,0.4445290686296718,0.8426034134097247,0.5714652070069796,0.720700860495677,0.5888962259174265,0.49944006334830576,0.37820994800748525,0.6334152270506245,0.7706040777818757,0.6712287263183855,0.3402385991964818,0.2989563047416625,0.27629540513939,0.4262439729376419,0.6646029122673599,0.4110589459556322,0.47056128949056064,0.15869864275545176,0.42303438756214906,0.11064615998301475,0.29590046368790435,0.5672411948251472,0.3188469525443498,0.17119350692785623
MAT1A,0.6066300976806989,0.6661116505635551,0.38660403705271973,0.39495592659903317,0.6024567788350909,0.5090907384148642,0.5700073986638272,0.04667830881180951,0.5569376950541116,0.8828385603287274,0.3789538792208819,0.8072860225907472,0.8947609467724047,0.6446547822093093,0.9632275923752825,0.7652071637979709,0.487228511407528,0.7093386888385929,0.2722892729899822,0.46980288334964526,0.5221654969315407,0.7213883426667158,0.09949002509572757,0.6741591459227695,0.4733614598018636,0.4350022110040605,0.4070870124970202,0.7146109749915731,0.17984965128261726,0.8468192782261419,0.7702437116282268,0.3464075809468641
MAT2A,0.45224104052535036,0.4089861460552938,0.24373431350745417,0.19611891862672265,0.600423094328854,0.32755090310162516,0.08363337821062733,0.30490250382835515,0.6177845167924663,0.3199505904888388,0.3990567499252298,0.08464225186027585,0.36632496302398787,0.27813629510285043,0.22935049910242378,0.6887918699606498,0.6109940378435986,0.5233554918481339,0.5230781605028625,0.4296916665754101,0.3095085248024928,0.39674122541901985,0.4700195765780386,0.5133427132279823,0.13567896987771821,0.386733436992863,0.5553306986490172,0.38405017417317794,0.4222301488435989,0.785116530884836,0.39139804592952926,0.7353295875803968
MATK,0.4730909414880831,0.527519720320319,0.17406879389569685,0.2937679929301107,0.5433228640301733,0.47290489502393107,0.5518209133836076,0.9732767237562787,0.49666830065373857,0.4749800131653369,0.37144064767860707,0.42701665880026674,0.29464801104670246,0.8227020811183411,0.6542843808821415,0.2755507273040646,0.1970860423097185,0.44317640968218197,0.48423092954528013,0.49671350940237435,0.42177718896077315,0.22730515695130832,0.07776927424667457,0.42081171074246837,0.7248827347243764,0.8374920355607626,0.6137648239041886,0.18078295493051422,0.3482661374563925,0.4065957584452792,0.33792813451570075,0.35896473043891197
MC1R,0.6263056716203831,0.6400165072991894,0.26384914178574004,0.37195830385688733,0.7843096779989311,0.043518623561056013,0.5953038009528604,0.7286547376683997,0.3197634616643058,0.37024023727084615,0.38790881595832566,0.5051363359235717,0.09495962908214073,0.8154658373328605,0.5586151899239338,0.3790091866400288,0.4688282838607238,0.34503247606166354,0.6015286326060784,0.10237304370862721,0.3414432397086268,0.6500564399309956,0.49558954847685016,0.726201417286158,0.6839268760654917,0.6627322399242448,0.3962471593340975,0.48988685769827933,0.7865342115399581,0.4238654243270596,0.577090353140605,0.5946249538065123
MC2R,0.6944647966958004,0.6609591148262681,0.47791882966636645,0.39103272552567947,0.5781467099103921,0.5289603461134443,0.5466691821014972,0.6698356617336333,0.6288563563714993,0.4418359965992843,0.686522509248889,0.8097660665624722,0.2975324147809436,0.2819163755848606,0.03185866576647545,0.6554736197208133,0.06801225570959035,0.4806083073129374,0.5059464707220834,0.5757258935680212,0.2877019247050895,0.12843194567228117,0.7324104164974077,0.3437183222702437,0.5684061306284544,0.5279775694727555,0.5684794574312996,0.3809732667695981,0.6742688256566025,0.26594651441640704,0.4602729485075318,0.6989555561481651
MCFD2,0.7825336855311378,0.5132747088483964,0.37432933932379975,0.29818006082563014,0.16298265666109124,0.9061015918757969,0.25821147470011063,0.5599200560357511,0.6451822470255699,0.45497691544535646,0.39271461010836256,0.2220416650348752,0.3224609251993964,0.41767396858882744,0.7498762526592337,0.6801595956995408,0.5437899950659135,0.352254524394759,0.5551618212405871,0.5113208616708259,0.48906762435970635,0.5602942975311336,0.4567366601445819,0.03740520738917058,0.3641633199618347,0.4529299963082416,0.37942065336251724,0.4237264661922316,0.5388132778129542,0.5371769020657399,0.9996448982240885,0.6749230000128074
MDM2,0.6977625862945627,0.22218599891764318,0.34413008720661986,0.43330943597091975,0.6333703956543069,0.4587861087359732,0.5259228908304723,0.42196865715880033,0.450826205216662,0.38785962478620417,0.5373789192749523,0.33828004038157755,0.44114812033126527,0.7952129974959007,0.32593099603707165,0.45550747649403034,0.17763440670156005,0.3105245628842681,0.6801480091391056,0.6094685757055792,0.9356807010948925,0.7224807650124325,0.587649423402884,0.27998323058805913,0.2766850973018764,0.2849498741868859,0.6699738607220282,0.6148512006923462,0.541184555792202,0.2816926121485907,0.5782811015153726,0.5077137772471059
ME2,0.240703577086823,0.6214933494423878,0.4343450141509333,0.7093300943544387,0.7231022640847691,0.4705007070123923,0.24627520233560996,0.5283617610021261,0.5361123358120067,0.6312638387472217,0.4924693517087329,0.6849464588449378,0.49903693887310713,0.955875667055032,0.217600612094751,0.43184748399954087,0.5610886576195199,0.47978870256291106,0.6445675093259999,0.34857383453922863,0.31710268022644295,0.21512151747625774,0.1980007178236009,0.26981960353088924,0.42558926739571523,0.4987891327503857,0.31401644850316246,0.2569619133270708,0.39292346095007546,0.30255872731505995,0.49121851071539935,0.5113202323713033
ME3,0.35249731789328353,0.7162477789391646,0.6813861202227613,0.5148949854365712,0.6669829631345291,0.07547235823660015,0.38109091705271553,0.765515350372068,0.32343090270609964,0.6572568221605027,0.8225298112344368,0.5129570915760823,0.40055001051607514,0.5950440613501109,0.16439416289193254,0.5870871477014831,0.08844389446428269,0.515545896072482,0.49068889202650695,0.5524310857067765,0.6226887464430045,0.18915535933875893,0.6249069404523534,0.8942634021515441,0.6698895261046685,0.8138300245745655,0.4232798475588452,0.8958907294851579,0.34126322678185106,0.2243201241300639,0.3102262553862706,0.5360002648506378
MELK,0.09931023485235141,0.38440139209190527,0.6001096997769155,0.4925430614193657,-0.011617984192838327,0.5044952373736808,0.17716839278196667,0.6972315174657939,0.5614111904672853,0.5313908267807721,0.4173818157236921,0.6903068879424427,0.18243965597146117,0.5866446775797003,0.26941996908693266,0.3036679111385475,0.5874359982473982,0.8603322655105545,0.9836908703912146,0.6746507561900312,0.31254703433380154,0.2868106969902663,0.5988728701112449,0.292165547944645,0.6367571326206118,0.5043838457386723,0.6543199828160687,0.3002146599466038,0.06103406127927041,0.3067948471243781,0.49489744561382343,0.22933298450994316
MET,0.6698497631369519,0.5927591722016851,0.19241708349331033,0.2895315577545561,0.24184212209641048,0.3330478540770918,0.6060215399127006,0.4612411696605213,0.99660019379425,0.05257630096235688,0.7597625520093159,0.6278522219602096,0.8114167062616955,0.44276648909074645,0.605899001209115,0.4165811930384924,0.43761966539301145,0.39161363366371416,0.7408034870169014,0.819161650813419,0.736820885849469,0.5187492936446482,0.28673315189248155,0.5921320726546468,0.500962113951195,0.41194947891338585,0.6006443427254495,0.3232801788396703,0.755913328527009,0.6921383106396971,0.7987319288498279,0.6827999995564256
METAP2,0.4557241001414875,0.8384515198541358,0.4007150579693291,0.7715939891265358,0.3266916743194917,0.8308573901699843,0.5436072162416762,0.5475106207950291,0.37900763928965353,0.39331261818596464,0.20876606092777666,0.7768031998254687,0.3560889945417855,0.8718723772504207,0.8095039573806575,0.41777892481996437,0.7675146921713183,0.3980047048559286,0.5111362263440982,0.6048241994858057,0.4499518685001844,0.1846991959643709,0.5121203530816807,0.2931765566761101,0.5410929988958773,0.3126700180630485,0.5443527429725137,0.41264372384309556,1.046744278108196,0.5939477859544077,0.5036732560193725,0.9046946641627233
MGAM,0.6386946156308557,0.7571432462825627,0.33993196480333693,0.16491212833472246,0.6789324235935578,0.5759037762512429,0.5016380457428858,1.0067416151910649,0.4895793541969022,0.4613948698065712,0.42967218497381554,0.31792034613856235,0.3286316904876272,0.6720197182345604,0.6062222945019768,-0.12212195604935139,0.44304815923968577,0.15682419269123832,0.43966472151464603,0.14797774488493742,0.687932469299049,0.5916770726308114,0.056265129685453774,0.5858902594026358,0.3287598872448753,0.6172249964712034,0.25234337039081,0.37040955377768836,0.4194268706312418,0.2172320999806291,0.7813335063140063,0.5174860601678696
MGMT,0.4212280135504287,0.6203058515869483,0.503948183257747,0.5405015290027539,0.7231256692749224,0.19677236598777154,0.4584399564865079,0.5810733728981832,0.3311963400394863,0.578404017249375,0.373802876030886,0.3427134733695185,0.7452129088715246,0.535817934825975,0.4783862945493673,0.5566246411264603,0.27471267499627305,0.5651637237856254,0.13436464251706992,0.6039186540997366,0.4990945360242063,0.36998501226228675,0.43398093922299197,0.6687503667606375,0.3811777383391285,0.4567004372233564,0.007739888852296928,0.39361850900964446,0.7600968254492348,0.5727219752102248,0.5305444121385158,0.13445774563554985
MIF,0.40780032287996637,0.2644831421336523,0.3227626197412726,0.6763387058169192,0.287007037185123,0.6343540652752746,0.35465177600107156,0.7306873542365898,0.29198485162950155,0.4428245099908821,0.6598770741169419,0.33929001688714,0.5748632125566264,0.6391532858748461,0.46912449739582407,0.3030864987197095,0.33759944835026956,0.3098057669861405,0.8870790710845662,0.6584653589330891,0.4194524695441062,0.545983097356696,0.40073734719833887,0.4030850651365767,0.4134976162815426,0.5584486228507064,0.41076601251254913,0.4454871355061616,-0.1978280361036171,0.6321368326440862,0.7255807989491578,0.3391184468128192
MINK1,0.3299774370681733,0.401550019517398,0.3303242338084979,0.4754166559872323,0.6272363125125572,0.5272446194147958,0.8168092656788672,0.6833966604789414,0.5624679959146207,0.4596760985313582,0.4656503839298302,0.1839111529546263,0.8044754750776817,0.3646759969952985,0.2545884352462583,0.730995813118296,0.7713228576454995,0.49580925777945767,0.2458874361168773,0.7727806369908037,0.49447805872811684,0.5292086547805949,0.8114488450902646,0.5309505414969766,0.6370213209646617,0.12259643632690825,0.4744862012835307,0.7711043730596691,0.6649994786166181,0.26501346664323977,0.42508545409695175,0.2161910901960002
MKNK1,0.2707427406190192,0.45865721074525156,0.5937744527384909,0.5880297209090427,0.29836969898195725,0.599128362444002,0.5248075970295485,0.42818630151438225,0.6109025942729254,0.2091535653686571,0.4832979641613294,0.5337933570776574,0.41142008693327214,0.4397441236201598,0.5353236224710436,0.8779439471154242,0.4566253539981799,0.5320366367598495,0.4110863664730496,0.7813043800916137,0.4492464768738403,0.3720757316510621,0.04143283079684207,0.673458261110381,0.4925614871197532,0.2731839139976827,0.5186028206496789,0.5086567494067309,0.7251183179023878,0.5957646650144333,0.14674437086277675,0.3210363921219903
MKNK2,0.5061358627155835,0.41956831171171327,0.24338316836770502,0.705117155121977,0.3881697102907919,0.20244462829612614,0.6687916238576751,0.5790471455996634,0.4554818124936138,0.543589053887334,0.2543664598056658,0.6358724387903497,0.19385519771688942,0.5427115480890167,0.6073712726951651,0.4134473781892045,0.11091566230471783,0.5576483877923633,0.6499039992861009,0.6327442579660749,0.3501694504382833,0.3601454111364096,0.7288893580478795,0.18837323124897748,0.48927780114735836,0.699332276956899,0.33943630615994275,0.6160803325029118,-0.08817995836517711,0.5897426174642754,0.7374252887859589,0.5960508249707204
MMACHC,0.36618860570583156,0.39797286077725363,0.4246611573765605,0.34854881215956923,0.10058479029515127,0.9464343677760625,0.7403074297801989,0.8614546457632333,0.30420169623290066,0.3345473986721844,0.5045479269959053,0.40680530885686694,0.4241682112246334,0.6402642428898505,0.3256478079834552,0.8467553574091866,0.4608796353125693,0.3636240104678067,0.7277297678602331,0.6037757537924564,0.33796623173348267,0.6096042902300763,0.7255837092908699,0.5283463110572285,0.44498132103937615,0.6365706329387475,0.313477013273636,0.2582334430909903,0.4230215262535961,0.5135069567369849,0.010203950400729467,0.7492250698662766
MME,0.27323660212775347,0.4759401892405663,0.3644063120963711,0.2936976796610522,0.5804605735830632,0.6249681673107605,0.7054714158136485,0.3845539906521758,0.37390576870870196,0.39213621390944914,0.6097029378801868,0.3467978549354495,0.5138301133792361,0.6018106640390538,0.42264350988500066,0.3395166213535147,0.604925760949486,0.4656813074185536,0.4568645232898037,0.4241276218883207,0.4982665075196243,0.4079789775027644,0.585794294783892,0.38982414253566544,0.10894539563509958,0.559545596352844,0.6442028304048352,0.19206475009729462,0.4973657279648571,0.3970292360344079,0.6466658973488628,0.3624803243390927
MMP1,0.3763412488544233,0.30481557909517554,0.09276378348606601,0.6072192738498788,0.06151998365321576,0.3194938556515318,0.3452952627518403,0.33528627474101946,0.5026692159815273,0.3149379124055198,0.3248739534575754,0.5034950658145274,0.3829495216963287,0.6952846349735294,0.47605641538632637,0.3030947949766266,0.7999113329276268,0.39414894965932257,0.9503864359778715,0.6724707925281395,0.3790710582569064,0.5484984429166782,0.4327330582553932,0.5194714948713165,0.465540460798161,0.44470949012488775,0.6492466511475667,0.7794818380773649,0.6381891857214508,0.47337546323517843,0.7156110865799594,0.35796998631992516
MMP12,0.38164795916559024,0.5786218595094055,0.4505162692459384,0.7530979041504842,0.5543217038198477,0.750204322406383,0.7506467338283667,0.8106272908713184,0.39719137261168147,0.8361950983206936,0.38542856267939574,0.11584236096897349,0.3450610297655407,0.8266395694179269,0.8953584893716111,0.545089603930525,0.6186284889532621,0.4947691457933142,0.3624190776923184,0.4775685348424858,0.4815417517581261,0.13755649994781943,0.5137620977535291,0.5247858877421894,0.4761762598903594,0.5632540099317606,0.33532277113906006,0.6545281170414303,0.35903741501322617,0.6456839962780226,0.5002914999803426,0.5761352058849475
MMP13,0.030239403103472506,0.49518140921777587,0.7276125074454881,0.42319785846762853,0.5557733146826752,0.7214964330453845,0.40710487924609684,0.043564874600924286,0.5925514521842574,0.4187396734364173,0.6372444730872527,0.48243285312019885,0.594155814271037,0.5633326902982024,0.28463909951388544,0.5914773051130733,0.27669763206563947,0.3275611550961194,0.5093090179075908,0.6628753373493192,0.6596707413230376,0.3414729608442602,0.4758196350260698,0.5013229528637724,0.5555074536582679,0.47422759844235907,0.8020364300403842,0.6459760524200641,0.3019030041702447,0.6312480448922664,0.4375559626805163,0.6628116028233225
